Cue,Target,AFS,AFSS
memorabilia,buy,0.076923077,15
memorabilia,collect,0.115384615,15
memorabilia,display,0.115384615,15
memorabilia,frame,0.076923077,15
memorabilia,hang,0.076923077,15
memorabilia,hold,0.038461538,15
memorabilia,memorize,0.038461538,15
memorabilia,protect,0.038461538,15
memorabilia,remember,0.076923077,15
memorabilia,save,0.038461538,15
memorabilia,sell,0.076923077,15
memorabilia,show,0.076923077,15
memorabilia,throw,0.038461538,15
memorabilia,wear,0.076923077,15
men,befriend,0.05,15
men,companion,0.05,15
men,create,0.05,15
men,hangout,0.05,15
men,help,0.1,15
men,keep,0.05,15
men,lift,0.1,15
men,love,0.1,15
men,partner,0.05,15
men,play,0.05,15
men,populate,0.05,15
men,sex,0.1,15
men,talk,0.1,15
men,work,0.05,15
men,yardwork,0.05,15
mentor,advice,0.071428571,33
mentor,advise,0.014285714,33
mentor,ask,0.028571429,33
mentor,assist,0.014285714,33
mentor,coach,0.014285714,33
mentor,confide,0.014285714,33
mentor,contact,0.014285714,33
mentor,cook,0.014285714,33
mentor,eat,0.014285714,33
mentor,friend,0.014285714,33
mentor,guide,0.057142857,33
mentor,help,0.157142857,33
mentor,instruct,0.028571429,33
mentor,label,0.014285714,33
mentor,lead,0.014285714,33
mentor,learn,0.1,33
mentor,lecture,0.014285714,33
mentor,look,0.014285714,33
mentor,meet,0.014285714,33
mentor,mentor,0.014285714,33
mentor,navigat,0.014285714,33
mentor,network,0.014285714,33
mentor,rely,0.014285714,33
mentor,resource,0.014285714,33
mentor,respect,0.014285714,33
mentor,speak,0.014285714,33
mentor,study,0.057142857,33
mentor,take,0.014285714,33
mentor,talk,0.042857143,33
mentor,teach,0.1,33
mentor,trust,0.014285714,33
mentor,tutor,0.028571429,33
mentor,work,0.014285714,33
menu,choose,0.055555556,17
menu,create,0.027777778,17
menu,decide,0.055555556,17
menu,determine,0.027777778,17
menu,display,0.055555556,17
menu,distribute,0.027777778,17
menu,fan,0.027777778,17
menu,find,0.027777778,17
menu,food,0.055555556,17
menu,list,0.027777778,17
menu,look,0.111111111,17
menu,order,0.138888889,17
menu,pick,0.055555556,17
menu,print,0.027777778,17
menu,read,0.138888889,17
menu,want,0.027777778,17
menu,write,0.111111111,17
merchandise,advertise,0.046511628,26
merchandise,assemble,0.023255814,26
merchandise,broken,0.023255814,26
merchandise,buy,0.23255814,26
merchandise,compare,0.023255814,26
merchandise,consume,0.023255814,26
merchandise,display,0.023255814,26
merchandise,drop,0.023255814,26
merchandise,handle,0.023255814,26
merchandise,make,0.023255814,26
merchandise,place,0.023255814,26
merchandise,punch,0.023255814,26
merchandise,purchase,0.023255814,26
merchandise,redo,0.023255814,26
merchandise,sell,0.139534884,26
merchandise,ship,0.023255814,26
merchandise,sit,0.023255814,26
merchandise,spit,0.023255814,26
merchandise,steal,0.023255814,26
merchandise,step,0.023255814,26
merchandise,store,0.046511628,26
merchandise,throw,0.023255814,26
merchandise,throw up on,0.023255814,26
merchandise,trade,0.023255814,26
merchandise,violated,0.023255814,26
merchandise,wear,0.046511628,26
merchant,borrow,0.038461538,13
merchant,buy,0.269230769,13
merchant,converse,0.038461538,13
merchant,discuss,0.038461538,13
merchant,distribute,0.038461538,13
merchant,entertain,0.038461538,13
merchant,hire,0.038461538,13
merchant,order,0.038461538,13
merchant,persuade,0.038461538,13
merchant,sell,0.269230769,13
merchant,trade,0.076923077,13
merchant,travel,0.038461538,13
merchant,work,0.038461538,13
merchantman,barter,0.026315789,15
merchantman,befriend,0.026315789,15
merchantman,buy,0.210526316,15
merchantman,con,0.026315789,15
merchantman,exchange,0.052631579,15
merchantman,guide,0.026315789,15
merchantman,money,0.026315789,15
merchantman,persuade,0.026315789,15
merchantman,restock,0.026315789,15
merchantman,seduce,0.026315789,15
merchantman,sell,0.394736842,15
merchantman,shoot,0.026315789,15
merchantman,steal,0.026315789,15
merchantman,talk,0.026315789,15
merchantman,trade,0.052631579,15
metal,bend,0.074074074,19
metal,boil,0.037037037,19
metal,build,0.259259259,19
metal,conduct,0.037037037,19
metal,construct,0.037037037,19
metal,cool,0.037037037,19
metal,create,0.037037037,19
metal,drive,0.037037037,19
metal,hammer,0.037037037,19
metal,heat,0.037037037,19
metal,help,0.037037037,19
metal,hit,0.037037037,19
metal,listen,0.037037037,19
metal,make,0.037037037,19
metal,melt,0.037037037,19
metal,mold,0.037037037,19
metal,slice,0.037037037,19
metal,wear,0.037037037,19
metal,weld,0.074074074,19
metalworker,bend,0.047619048,17
metalworker,build,0.095238095,17
metalworker,chop,0.047619048,17
metalworker,cut,0.095238095,17
metalworker,decorate,0.047619048,17
metalworker,design,0.047619048,17
metalworker,form,0.047619048,17
metalworker,help,0.047619048,17
metalworker,job,0.047619048,17
metalworker,make,0.095238095,17
metalworker,mold,0.047619048,17
metalworker,produce,0.047619048,17
metalworker,quit,0.047619048,17
metalworker,shape,0.047619048,17
metalworker,weapon,0.047619048,17
metalworker,weld,0.047619048,17
metalworker,work,0.095238095,17
meteorologist,ask,0.045454545,16
meteorologist,astroid,0.045454545,16
meteorologist,enlighten,0.045454545,16
meteorologist,inform,0.090909091,16
meteorologist,keep,0.045454545,16
meteorologist,predict,0.090909091,16
meteorologist,question,0.045454545,16
meteorologist,read,0.045454545,16
meteorologist,report,0.045454545,16
meteorologist,research,0.045454545,16
meteorologist,see,0.045454545,16
meteorologist,study,0.045454545,16
meteorologist,support,0.045454545,16
meteorologist,talk,0.136363636,16
meteorologist,tell,0.136363636,16
meteorologist,test,0.045454545,16
mice,enjoy,0.058823529,13
mice,entertain,0.058823529,13
mice,experiment,0.176470588,13
mice,keep,0.058823529,13
mice,kill,0.058823529,13
mice,nibble,0.058823529,13
mice,poisone,0.058823529,13
mice,run,0.117647059,13
mice,shoo,0.058823529,13
mice,stuffed,0.058823529,13
mice,test,0.058823529,13
mice,trap,0.117647059,13
mice,watch,0.058823529,13
microphone,amplify,0.037037037,21
microphone,announce,0.037037037,21
microphone,announcement,0.037037037,21
microphone,bludgeon,0.037037037,21
microphone,create,0.037037037,21
microphone,drop,0.037037037,21
microphone,feedback,0.037037037,21
microphone,hear,0.037037037,21
microphone,juggle,0.037037037,21
microphone,karaoke,0.037037037,21
microphone,listen,0.037037037,21
microphone,project,0.037037037,21
microphone,rap,0.037037037,21
microphone,sing,0.185185185,21
microphone,singe,0.037037037,21
microphone,sound,0.037037037,21
microphone,speak,0.074074074,21
microphone,speech,0.037037037,21
microphone,talk,0.074074074,21
microphone,volume,0.037037037,21
microphone,weapon,0.037037037,21
Microscope,adjust,0.029411765,21
Microscope,close,0.029411765,21
Microscope,discover,0.029411765,21
Microscope,examine,0.117647059,21
Microscope,experiment,0.058823529,21
Microscope,give,0.029411765,21
Microscope,identify,0.029411765,21
Microscope,karaoke,0.029411765,21
Microscope,learn,0.029411765,21
Microscope,look,0.147058824,21
Microscope,magnify,0.029411765,21
Microscope,move,0.029411765,21
Microscope,observe,0.029411765,21
Microscope,perform,0.029411765,21
Microscope,play,0.029411765,21
Microscope,research,0.029411765,21
Microscope,see,0.176470588,21
Microscope,study,0.029411765,21
Microscope,throw,0.029411765,21
Microscope,touch,0.029411765,21
Microscope,zoom,0.029411765,21
microwave,clean,0.029411765,20
microwave,cook,0.088235294,20
microwave,decorate,0.029411765,20
microwave,defrost,0.029411765,20
microwave,destroy,0.029411765,20
microwave,disinfect,0.029411765,20
microwave,experiment,0.029411765,20
microwave,fire,0.029411765,20
microwave,food,0.029411765,20
microwave,heat,0.235294118,20
microwave,keep,0.029411765,20
microwave,make,0.058823529,20
microwave,pop,0.029411765,20
microwave,roast,0.029411765,20
microwave,spin,0.029411765,20
microwave,start,0.029411765,20
microwave,steal,0.029411765,20
microwave,store,0.029411765,20
microwave,test,0.029411765,20
microwave,warm,0.147058824,20
midget,befriend,0.052631579,18
midget,climb,0.052631579,18
midget,compliment,0.052631579,18
midget,fit,0.105263158,18
midget,grow,0.052631579,18
midget,hear,0.052631579,18
midget,help,0.052631579,18
midget,include,0.052631579,18
midget,insult,0.052631579,18
midget,interact,0.052631579,18
midget,laugh,0.052631579,18
midget,learn,0.052631579,18
midget,live,0.052631579,18
midget,marry,0.052631579,18
midget,question,0.052631579,18
midget,reach,0.052631579,18
midget,see,0.052631579,18
midget,teach,0.052631579,18
midshipman,appoint,0.066666667,15
midshipman,assist,0.066666667,15
midshipman,communicate,0.066666667,15
midshipman,control,0.066666667,15
midshipman,date,0.066666667,15
midshipman,eat,0.066666667,15
midshipman,fight,0.066666667,15
midshipman,grab,0.066666667,15
midshipman,help,0.066666667,15
midshipman,pull,0.066666667,15
midshipman,push,0.066666667,15
midshipman,sail,0.066666667,15
midshipman,swim,0.066666667,15
midshipman,train,0.066666667,15
midshipman,use,0.066666667,15
midwife,advice,0.034482759,15
midwife,assist,0.103448276,15
midwife,birth,0.206896552,15
midwife,calm,0.034482759,15
midwife,deliver,0.137931034,15
midwife,ease,0.034482759,15
midwife,encourage,0.034482759,15
midwife,give,0.034482759,15
midwife,help,0.172413793,15
midwife,inform,0.034482759,15
midwife,instruct,0.034482759,15
midwife,pay,0.034482759,15
midwife,purpose,0.034482759,15
midwife,respect,0.034482759,15
midwife,talk,0.034482759,15
milk,add,0.022727273,17
milk,bake,0.113636364,17
milk,blend,0.022727273,17
milk,boil,0.022727273,17
milk,cook,0.136363636,17
milk,cool,0.022727273,17
milk,cure,0.022727273,17
milk,drink,0.295454545,17
milk,eat,0.068181818,17
milk,farm,0.022727273,17
milk,feed,0.022727273,17
milk,heat,0.022727273,17
milk,mix,0.090909091,17
milk,pour,0.045454545,17
milk,spoil,0.022727273,17
milk,stir,0.022727273,17
milk,throw away,0.022727273,17
milkshake,buy,0.054054054,21
milkshake,drink,0.27027027,21
milkshake,drop,0.027027027,21
milkshake,eat,0.054054054,21
milkshake,flavor,0.054054054,21
milkshake,give,0.027027027,21
milkshake,look,0.027027027,21
milkshake,melt,0.027027027,21
milkshake,mix,0.027027027,21
milkshake,poke,0.027027027,21
milkshake,pour,0.027027027,21
milkshake,quench,0.027027027,21
milkshake,sell,0.027027027,21
milkshake,shake,0.027027027,21
milkshake,share,0.054054054,21
milkshake,slurp,0.054054054,21
milkshake,spill,0.081081081,21
milkshake,step on,0.027027027,21
milkshake,stir,0.027027027,21
milkshake,throw,0.027027027,21
milkshake,throw away,0.027027027,21
mincemeat,buy,0.058823529,12
mincemeat,cook,0.117647059,12
mincemeat,cut,0.117647059,12
mincemeat,dice,0.058823529,12
mincemeat,eat,0.235294118,12
mincemeat,feed,0.058823529,12
mincemeat,hunt,0.058823529,12
mincemeat,insulate,0.058823529,12
mincemeat,package,0.058823529,12
mincemeat,regurgitate,0.058823529,12
mincemeat,sell,0.058823529,12
mincemeat,smell,0.058823529,12
minister,attend,0.03030303,20
minister,authorize,0.03030303,20
minister,baptize,0.03030303,20
minister,confide,0.03030303,20
minister,consult,0.03030303,20
minister,guide,0.060606061,20
minister,inspire,0.03030303,20
minister,listen,0.121212121,20
minister,pray,0.090909091,20
minister,preach,0.090909091,20
minister,read,0.03030303,20
minister,serve,0.03030303,20
minister,speak,0.060606061,20
minister,spread,0.03030303,20
minister,talk,0.151515152,20
minister,teach,0.03030303,20
minister,therapy,0.03030303,20
minister,visit,0.03030303,20
minister,wedding,0.03030303,20
minister,witness,0.03030303,20
mink,catch,0.043478261,18
mink,decorate,0.043478261,18
mink,dissect,0.043478261,18
mink,eat,0.043478261,18
mink,experiment,0.043478261,18
mink,feed,0.086956522,18
mink,hold,0.043478261,18
mink,hunt,0.043478261,18
mink,keep,0.043478261,18
mink,observe,0.043478261,18
mink,pet,0.130434783,18
mink,play,0.086956522,18
mink,see,0.043478261,18
mink,skin,0.086956522,18
mink,study,0.043478261,18
mink,throw,0.043478261,18
mink,train,0.043478261,18
mink,wear,0.043478261,18
minnow,bait,0.142857143,10
minnow,catch,0.071428571,10
minnow,draw,0.071428571,10
minnow,eat,0.071428571,10
minnow,experiment,0.071428571,10
minnow,fish,0.142857143,10
minnow,grow,0.071428571,10
minnow,look,0.071428571,10
minnow,pet,0.142857143,10
minnow,swim,0.142857143,10
mint,bite,0.03030303,21
mint,chew,0.060606061,21
mint,choke,0.03030303,21
mint,cook,0.090909091,21
mint,drop,0.03030303,21
mint,eat,0.212121212,21
mint,freshen,0.060606061,21
mint,garnish,0.03030303,21
mint,grow,0.060606061,21
mint,harvest,0.03030303,21
mint,make,0.03030303,21
mint,offer,0.03030303,21
mint,relax,0.03030303,21
mint,rub,0.03030303,21
mint,season,0.03030303,21
mint,smell,0.03030303,21
mint,spit,0.03030303,21
mint,suck,0.03030303,21
mint,swallow,0.060606061,21
mint,throw,0.03030303,21
mint,throw up,0.03030303,21
mirror,break,0.054054054,18
mirror,clean,0.027027027,18
mirror,decorate,0.027027027,18
mirror,distribute,0.027027027,18
mirror,dress,0.027027027,18
mirror,fix,0.027027027,18
mirror,glance,0.027027027,18
mirror,help,0.027027027,18
mirror,judge,0.027027027,18
mirror,light,0.027027027,18
mirror,look,0.324324324,18
mirror,reflect,0.108108108,18
mirror,see,0.108108108,18
mirror,show,0.027027027,18
mirror,stare,0.027027027,18
mirror,tool,0.054054054,18
mirror,visualize,0.027027027,18
mirror,wobble,0.027027027,18
mistletoe,burn,0.023809524,13
mistletoe,buy,0.023809524,13
mistletoe,dangle,0.023809524,13
mistletoe,decorate,0.142857143,13
mistletoe,give,0.023809524,13
mistletoe,hang,0.261904762,13
mistletoe,kiss,0.261904762,13
mistletoe,press,0.023809524,13
mistletoe,scent,0.023809524,13
mistletoe,sit,0.023809524,13
mistletoe,smell,0.119047619,13
mistletoe,stand,0.023809524,13
mistletoe,throw,0.023809524,13
mistress,adultery,0.025,34
mistress,blackmail,0.05,34
mistress,break,0.025,34
mistress,buy,0.025,34
mistress,cheat,0.05,34
mistress,clean,0.025,34
mistress,comfort,0.025,34
mistress,commit,0.025,34
mistress,companion,0.025,34
mistress,disgust,0.025,34
mistress,divorce,0.025,34
mistress,enjoy,0.025,34
mistress,evidence,0.025,34
mistress,excuse,0.025,34
mistress,hide,0.025,34
mistress,kill,0.025,34
mistress,kiss,0.025,34
mistress,know,0.025,34
mistress,leave,0.025,34
mistress,love,0.05,34
mistress,lover,0.025,34
mistress,lust,0.025,34
mistress,make,0.025,34
mistress,marry,0.025,34
mistress,pick,0.025,34
mistress,pleasure,0.025,34
mistress,sex,0.05,34
mistress,sin,0.025,34
mistress,sleep,0.025,34
mistress,talk,0.075,34
mistress,teach,0.025,34
mistress,uncover,0.025,34
mistress,witness,0.025,34
mistress,work,0.025,34
mitt,burn,0.045454545,13
mitt,catch,0.136363636,13
mitt,clean,0.045454545,13
mitt,cook,0.045454545,13
mitt,cover,0.045454545,13
mitt,entertain,0.045454545,13
mitt,grab,0.090909091,13
mitt,keep,0.136363636,13
mitt,prevent,0.045454545,13
mitt,protect,0.045454545,13
mitt,slap,0.045454545,13
mitt,warm,0.181818182,13
mitt,wear,0.090909091,13
mitten,accessorize,0.033333333,16
mitten,cover,0.033333333,16
mitten,decorate,0.033333333,16
mitten,feel,0.033333333,16
mitten,fight,0.033333333,16
mitten,keep,0.2,16
mitten,knit,0.033333333,16
mitten,move,0.033333333,16
mitten,protect,0.033333333,16
mitten,stay,0.033333333,16
mitten,style,0.033333333,16
mitten,tear,0.033333333,16
mitten,throw,0.033333333,16
mitten,warm,0.266666667,16
mitten,wash,0.033333333,16
mitten,wear,0.1,16
mixer,bake,0.119047619,22
mixer,blend,0.119047619,22
mixer,buy,0.023809524,22
mixer,chop,0.023809524,22
mixer,clean,0.023809524,22
mixer,combine,0.047619048,22
mixer,cook,0.023809524,22
mixer,create,0.023809524,22
mixer,drink,0.071428571,22
mixer,grind,0.023809524,22
mixer,hear,0.023809524,22
mixer,make,0.095238095,22
mixer,mash,0.023809524,22
mixer,mix,0.142857143,22
mixer,party,0.023809524,22
mixer,pick,0.023809524,22
mixer,pour,0.023809524,22
mixer,pudd,0.023809524,22
mixer,speak,0.023809524,22
mixer,stir,0.047619048,22
mixer,throw,0.023809524,22
mixer,weapon,0.023809524,22
moccasin,buy,0.045454545,12
moccasin,comfort,0.045454545,12
moccasin,craft,0.045454545,12
moccasin,cut,0.045454545,12
moccasin,decorate,0.045454545,12
moccasin,feel,0.045454545,12
moccasin,keep,0.090909091,12
moccasin,protect,0.045454545,12
moccasin,throw,0.090909091,12
moccasin,walk,0.136363636,12
moccasin,warm,0.181818182,12
moccasin,wear,0.181818182,12
model,clothe,0.055555556,15
model,demonstrate,0.055555556,15
model,develop,0.055555556,15
model,help,0.055555556,15
model,look,0.055555556,15
model,need,0.055555556,15
model,photograph,0.111111111,15
model,reference,0.055555556,15
model,see,0.055555556,15
model,show,0.166666667,15
model,showcase,0.055555556,15
model,stunt,0.055555556,15
model,throw,0.055555556,15
model,walk,0.055555556,15
model,work,0.055555556,15
molasses,bake,0.128205128,19
molasses,boil,0.025641026,19
molasses,burn,0.025641026,19
molasses,buy,0.025641026,19
molasses,cook,0.179487179,19
molasses,drink,0.025641026,19
molasses,eat,0.205128205,19
molasses,farm,0.025641026,19
molasses,ferment,0.025641026,19
molasses,flavor,0.025641026,19
molasses,food,0.025641026,19
molasses,freeze,0.025641026,19
molasses,heat,0.025641026,19
molasses,mix,0.025641026,19
molasses,pour,0.025641026,19
molasses,sell,0.025641026,19
molasses,squish,0.025641026,19
molasses,store,0.051282051,19
molasses,sweeten,0.076923077,19
mommy,advice,0.04,16
mommy,birth,0.04,16
mommy,care,0.08,16
mommy,comfort,0.12,16
mommy,cook,0.04,16
mommy,food,0.04,16
mommy,give,0.04,16
mommy,help,0.12,16
mommy,hug,0.04,16
mommy,listen,0.04,16
mommy,love,0.12,16
mommy,play,0.04,16
mommy,raise,0.08,16
mommy,receive,0.04,16
mommy,take,0.04,16
mommy,talk,0.08,16
money,bribe,0.025641026,21
money,buy,0.179487179,21
money,earn,0.051282051,21
money,gift,0.025641026,21
money,give,0.102564103,21
money,help,0.025641026,21
money,invest,0.025641026,21
money,learn,0.025641026,21
money,look,0.025641026,21
money,lose,0.051282051,21
money,make,0.025641026,21
money,pay,0.102564103,21
money,receive,0.025641026,21
money,save,0.025641026,21
money,sell,0.025641026,21
money,share,0.025641026,21
money,spend,0.128205128,21
money,tax,0.025641026,21
money,throw,0.025641026,21
money,trade,0.025641026,21
money,win,0.025641026,21
moneybags,burn,0.020833333,22
moneybags,buy,0.020833333,22
moneybags,carry,0.083333333,22
moneybags,contain,0.020833333,22
moneybags,create,0.020833333,22
moneybags,decorate,0.020833333,22
moneybags,hide,0.020833333,22
moneybags,hold,0.270833333,22
moneybags,kick,0.020833333,22
moneybags,kidnap,0.020833333,22
moneybags,money,0.020833333,22
moneybags,pick up,0.020833333,22
moneybags,punch,0.020833333,22
moneybags,rob,0.020833333,22
moneybags,run,0.020833333,22
moneybags,save,0.020833333,22
moneybags,shop,0.020833333,22
moneybags,slap,0.020833333,22
moneybags,spend,0.020833333,22
moneybags,steal,0.0625,22
moneybags,store,0.1875,22
moneybags,throw,0.041666667,22
mongoose,bite,0.026315789,28
mongoose,burn,0.026315789,28
mongoose,capture,0.052631579,28
mongoose,care,0.026315789,28
mongoose,catch,0.026315789,28
mongoose,dig,0.026315789,28
mongoose,eat,0.078947368,28
mongoose,entertain,0.026315789,28
mongoose,experiment,0.026315789,28
mongoose,exterminate,0.026315789,28
mongoose,feed,0.052631579,28
mongoose,hold,0.026315789,28
mongoose,hunt,0.026315789,28
mongoose,kick,0.026315789,28
mongoose,kill,0.052631579,28
mongoose,lay,0.026315789,28
mongoose,leap,0.026315789,28
mongoose,lick,0.026315789,28
mongoose,observe,0.052631579,28
mongoose,pet,0.105263158,28
mongoose,photograph,0.026315789,28
mongoose,punch,0.026315789,28
mongoose,run,0.052631579,28
mongoose,scare,0.026315789,28
mongoose,shoot,0.026315789,28
mongoose,stroke,0.026315789,28
mongoose,taunt,0.026315789,28
mongoose,throw,0.026315789,28
monk,acquaint,0.021276596,28
monk,advice,0.042553191,28
monk,consult,0.021276596,28
monk,discipline,0.021276596,28
monk,eat,0.021276596,28
monk,interact,0.021276596,28
monk,learn,0.021276596,28
monk,listen,0.042553191,28
monk,meditate,0.042553191,28
monk,peace,0.042553191,28
monk,praise,0.021276596,28
monk,pray,0.085106383,28
monk,prayer,0.021276596,28
monk,preach,0.042553191,28
monk,pursuit,0.021276596,28
monk,read,0.042553191,28
monk,receive,0.021276596,28
monk,relieve,0.021276596,28
monk,role model,0.021276596,28
monk,see,0.021276596,28
monk,serve,0.063829787,28
monk,shave,0.021276596,28
monk,sit,0.021276596,28
monk,talk,0.042553191,28
monk,teach,0.14893617,28
monk,understand,0.021276596,28
monk,wait,0.021276596,28
monk,worship,0.042553191,28
monument,acknowledge,0.03125,29
monument,admire,0.03125,29
monument,appreciate,0.03125,29
monument,attract,0.03125,29
monument,build,0.03125,29
monument,buy,0.03125,29
monument,climb,0.03125,29
monument,controversy,0.03125,29
monument,create,0.03125,29
monument,draw,0.03125,29
monument,educate,0.03125,29
monument,erect,0.03125,29
monument,honor,0.03125,29
monument,inform,0.03125,29
monument,knock,0.03125,29
monument,look,0.03125,29
monument,observe,0.03125,29
monument,photograph,0.03125,29
monument,protest,0.03125,29
monument,recognize,0.03125,29
monument,remind,0.03125,29
monument,respect,0.0625,29
monument,see,0.03125,29
monument,sell,0.03125,29
monument,study,0.0625,29
monument,touch,0.03125,29
monument,travel,0.0625,29
monument,vandalize,0.03125,29
monument,visit,0.03125,29
moonshine,barter,0.038461538,14
moonshine,buy,0.038461538,14
moonshine,drink,0.307692308,14
moonshine,gift,0.038461538,14
moonshine,give,0.076923077,14
moonshine,look,0.038461538,14
moonshine,make,0.153846154,14
moonshine,observe,0.038461538,14
moonshine,receive,0.038461538,14
moonshine,run,0.038461538,14
moonshine,sell,0.076923077,14
moonshine,shine,0.038461538,14
moonshine,sip,0.038461538,14
moonshine,treat,0.038461538,14
mop,clean,0.36,15
mop,clear,0.08,15
mop,collect,0.08,15
mop,drain,0.04,15
mop,dust,0.04,15
mop,earn,0.04,15
mop,floor,0.04,15
mop,make,0.04,15
mop,mop,0.04,15
mop,retrieve,0.04,15
mop,sop,0.04,15
mop,spill,0.04,15
mop,sweep,0.04,15
mop,weapon,0.04,15
mop,wipe,0.04,15
morphine,abuse,0.083333333,9
morphine,control,0.083333333,9
morphine,die,0.083333333,9
morphine,hasten,0.083333333,9
morphine,heal,0.083333333,9
morphine,inject,0.083333333,9
morphine,relief,0.083333333,9
morphine,relieve,0.333333333,9
morphine,save,0.083333333,9
morsel,bake,0.055555556,13
morsel,crush,0.055555556,13
morsel,divide,0.055555556,13
morsel,eat,0.333333333,13
morsel,food,0.055555556,13
morsel,inform,0.055555556,13
morsel,save,0.055555556,13
morsel,savor,0.055555556,13
morsel,smell,0.055555556,13
morsel,split,0.055555556,13
morsel,swallow,0.055555556,13
morsel,take,0.055555556,13
morsel,throw,0.055555556,13
mortician,burn,0.0625,13
mortician,bury,0.0625,13
mortician,cry,0.0625,13
mortician,examine,0.0625,13
mortician,funeral,0.125,13
mortician,handle,0.0625,13
mortician,learn,0.0625,13
mortician,organize,0.0625,13
mortician,plan,0.125,13
mortician,prepare,0.125,13
mortician,see,0.0625,13
mortician,speak,0.0625,13
mortician,talk,0.0625,13
mosquito,allow,0.027027027,26
mosquito,annoy,0.027027027,26
mosquito,bite,0.081081081,26
mosquito,breed,0.027027027,26
mosquito,catch,0.027027027,26
mosquito,chase,0.027027027,26
mosquito,disease,0.054054054,26
mosquito,eat,0.054054054,26
mosquito,entertain,0.027027027,26
mosquito,extract,0.027027027,26
mosquito,feed,0.027027027,26
mosquito,flie,0.027027027,26
mosquito,fly,0.027027027,26
mosquito,hit,0.027027027,26
mosquito,hold,0.027027027,26
mosquito,itch,0.027027027,26
mosquito,kill,0.162162162,26
mosquito,live,0.027027027,26
mosquito,look,0.027027027,26
mosquito,play,0.027027027,26
mosquito,repell,0.027027027,26
mosquito,sell,0.027027027,26
mosquito,slap,0.027027027,26
mosquito,spray,0.027027027,26
mosquito,study,0.054054054,26
mosquito,swat,0.054054054,26
moss,boost,0.029411765,25
moss,clean,0.029411765,25
moss,create,0.029411765,25
moss,cut,0.029411765,25
moss,decorate,0.058823529,25
moss,drink,0.029411765,25
moss,eat,0.176470588,25
moss,feel,0.029411765,25
moss,grow,0.088235294,25
moss,hang,0.029411765,25
moss,infect,0.029411765,25
moss,keep,0.029411765,25
moss,kill,0.029411765,25
moss,look,0.029411765,25
moss,observe,0.029411765,25
moss,pet,0.029411765,25
moss,pick,0.029411765,25
moss,remove,0.029411765,25
moss,scrape,0.029411765,25
moss,squish,0.029411765,25
moss,store,0.029411765,25
moss,throw,0.029411765,25
moss,throw away,0.029411765,25
moss,touch,0.058823529,25
moss,travel,0.029411765,25
motel,bake,0.018867925,31
motel,buy,0.018867925,31
motel,chaperon,0.018867925,31
motel,check,0.018867925,31
motel,clean,0.018867925,31
motel,cook,0.018867925,31
motel,drink,0.037735849,31
motel,eat,0.056603774,31
motel,hold,0.056603774,31
motel,live,0.018867925,31
motel,lodge,0.018867925,31
motel,meet,0.018867925,31
motel,meeting,0.018867925,31
motel,park,0.018867925,31
motel,party,0.037735849,31
motel,place,0.018867925,31
motel,relax,0.018867925,31
motel,reside,0.018867925,31
motel,romance,0.018867925,31
motel,sell,0.018867925,31
motel,sex,0.056603774,31
motel,shelter,0.037735849,31
motel,shower,0.018867925,31
motel,sit,0.018867925,31
motel,sleep,0.132075472,31
motel,stay,0.150943396,31
motel,swim,0.018867925,31
motel,tear,0.018867925,31
motel,travel,0.018867925,31
motel,vacation,0.018867925,31
motel,wash,0.018867925,31
moth,access,0.055555556,11
moth,annoy,0.055555556,11
moth,capture,0.055555556,11
moth,catch,0.111111111,11
moth,eat,0.111111111,11
moth,feel,0.055555556,11
moth,fly,0.055555556,11
moth,kill,0.277777778,11
moth,produce,0.055555556,11
moth,trap,0.055555556,11
moth,watch,0.111111111,11
mothball,burn,0.026315789,22
mothball,catch,0.026315789,22
mothball,clean,0.026315789,22
mothball,destroy,0.026315789,22
mothball,deter,0.026315789,22
mothball,eat,0.026315789,22
mothball,fragrance,0.026315789,22
mothball,gift,0.026315789,22
mothball,help,0.026315789,22
mothball,keep,0.263157895,22
mothball,kill,0.026315789,22
mothball,poison,0.026315789,22
mothball,prevent,0.052631579,22
mothball,produce,0.026315789,22
mothball,protect,0.026315789,22
mothball,roll,0.026315789,22
mothball,sell,0.026315789,22
mothball,smell,0.078947368,22
mothball,step on,0.026315789,22
mothball,store,0.026315789,22
mothball,throw,0.131578947,22
mothball,vacuum,0.026315789,22
mother,argue,0.024390244,26
mother,ask,0.024390244,26
mother,bake,0.024390244,26
mother,birth,0.024390244,26
mother,buy,0.024390244,26
mother,care,0.195121951,26
mother,clean,0.048780488,26
mother,converse,0.024390244,26
mother,cook,0.073170732,26
mother,cuddle,0.024390244,26
mother,feed,0.024390244,26
mother,fight,0.024390244,26
mother,give,0.024390244,26
mother,help,0.024390244,26
mother,hold,0.024390244,26
mother,hug,0.024390244,26
mother,laugh,0.024390244,26
mother,love,0.073170732,26
mother,nurture,0.024390244,26
mother,provider,0.024390244,26
mother,read,0.024390244,26
mother,ride,0.024390244,26
mother,take,0.097560976,26
mother,talk,0.024390244,26
mother,travel,0.024390244,26
mother,treat,0.024390244,26
motor,add,0.068965517,22
motor,break,0.068965517,22
motor,buy,0.068965517,22
motor,change,0.034482759,22
motor,clean,0.034482759,22
motor,drive,0.034482759,22
motor,drop,0.034482759,22
motor,fix,0.103448276,22
motor,hear,0.034482759,22
motor,help,0.034482759,22
motor,install,0.034482759,22
motor,listen,0.034482759,22
motor,move,0.068965517,22
